date,title,skills
2020-10-08,Ведущий бизнес-аналитик,"Аналитика,Ведущий (Lead),BPMN,Бизнес аналитика,Бизнес-анализ,Описание бизнес-процессов,Jira,Aris"
2020-10-27,Программист 1С,"Разработка ПО,Средний (Middle),Разработка под 1с"
2020-10-09,Data Engineer (DWH/BI),"Бэкенд,Средний (Middle),SQL,Python,Базы данных,Docker,Git,Google Cloud Platform,Amazon AWS"
2020-10-01,Ведущий frontend разработчик,"Фронтенд,Старший (Senior),JavaScript,Node.js,Gulp,Grunt.js,Webpack,ReactJS,Vue.js"
2020-10-21,Backed-разработчик.Net,"Бэкенд,JavaScript,ASP.NET MVC,SQL,.NET"
2020-10-16,Программист-разработчик,"Разработка ПО,Средний (Middle),IDA Pro,C#,Ghidra,Assembler,C++,Программирование микроконтроллеров"
2020-10-22,Backend разработчик PHP ,"Бэкенд,Средний (Middle),PHP,Laravel,Phpunit,Высоконагруженные системы,PostgreSQL"
2020-10-26,IOS разработчик,"Приложения,Средний (Middle),Objective-С,Cocoa,Restful webservices,Git,SVN,ООП"
2020-10-19,Digital Designer,"Дизайн,Средний (Middle),UI/UX дизайн,Sketch,Адаптивный дизайн,Веб-дизайн,Adobe Photoshop,Figma Design,Создание баннеров,Обработка фотографий,Графический дизайн,Adobe After Effects,Векторная графика"
2020-10-19,Вертальщик,"Фронтенд,Средний (Middle),Адаптивная верстка,HTML,Кроссбраузерная верстка,CSS,JavaScript,Haml,Linux,PostgreSQL,Redis"
2020-10-26,Golang developer/researcher (удаленка),"Бэкенд,Golang,Docker,CI/CD methodologies"
2020-10-20,Разработчик React Native/Flutter,"Разработка ПО,Средний (Middle),Разработка мобильных приложений"
2020-10-20,Backend разработчик,"Бэкенд,Средний (Middle),Docker,Git,PHP,Symfony,JavaScript,Linux,MySQL,Английский язык"
2020-10-20,Backend Teamlead,"Бэкенд,Scala,Английский язык"
2020-10-06,Sales Representative/Business Development Manager,"Продажи,Лидогенерация,Email маркетинг,Исследование рынка,Интернет маркетинг"
2020-10-27,Программист front-end (JavaScript / VueJS / Tailwind),"Фронтенд,Средний (Middle),JavaScript,CSS,Vue.js,ReactJS,Twitter Bootstrap"
2020-10-27,Java Developer,"Разработка ПО,Старший (Senior),Java,Apache maven,PostgreSQL,Git,ООП"
2020-10-19,Разработчик iOS,"Приложения,Средний (Middle),Swift,Objective-С,Git"
2020-10-20,Специалист службы поддержки,"Поддержка,Поддержка клиентов"
2020-10-20,"Middle Front-end, Vue.js, Full-time remote","Фронтенд,Средний (Middle),Vue.js"
2020-10-20,Product/Web analyst,"Аналитика,Старший (Senior),Google Analytics"
2020-10-20,Back-end разработчик на Laravel (REST API и чат-бот),"Бэкенд,Средний (Middle),MySQL,PHP,Laravel,Docker"
2020-10-09,Web-программист PHP (Middle) удаленно,"Бэкенд,Средний (Middle),PHP,React Native,SQL,JavaScript,Git,ReactJS"
2020-10-09,JavaScript React-разработчик в highload-видеосервис,"Фронтенд,Средний (Middle),JavaScript,Git,Ajax,Node.js,ReactJS,Webpack,Scss,Redux,Кроссбраузерная верстка,Typescript"
2020-09-28,Ведущий бизнес-аналитик,"Аналитика,Старший (Senior),Анализ требований,Бизнес аналитика,Бизнес-анализ,Управление требованиями к ПО,Системный анализ,Scrum,Agile,Ведение переговоров"
2020-10-20,Стажёр-разработчик / Intern Developer,"Разработка ПО,Стажёр (Intern),JavaScript,Node.js"
2020-10-12,PHP Symfony разработчик,"Бэкенд,Средний (Middle),PHP,Git,Linux,PostgreSQL,ООП,Nginx,Symfony"
2020-10-23,Технический писатель,"Контент,Старший (Senior),Microsoft Word,Пунктуальность,Грамотность,Microsoft powerpoint,Microsoft Excel,Microsoft Office,Обработка изображений,Microsoft visio,Аудит юзабилити,Аналитика требований"
2020-10-21,Backend-разработчик (PHP/MySQL/Yii),"Бэкенд,PHP,MySQL,Yii framework,ООП,Базы данных,Git,OpenAPI Specification"
2020-10-12,TeamLead PHP/JS,"Бэкенд,Ведущий (Lead),PHP,Laravel,JavaScript,Vue.js,MySQL,Elasticsearch,PostgreSQL,Linux,Saas,Google Cloud Platform"
2020-10-26,Крутецкий PHP backend-разработчик для интересных проектов,"Бэкенд,Средний (Middle),PHP,Symfony,Linux,Docker,MySQL,MongoDB,Redis,Rabbitmq,ООП,Git"
2020-10-12,PHP Backend разработчик,"Бэкенд,Младший (Junior),PHP,JavaScript,MySQL,Git,ООП,Linux"
2020-10-27,Middle SWIFT-разработчик в команду laoshi.io,"Приложения,Средний (Middle),Swift,CoreData,Git,ООП,Базы данных"
2020-09-29,IT-рекрутер,"Кадры,Средний (Middle),Подбор IT-специалистов"
2020-10-20,Tech Lead DevOps Engineer,"Администрирование,Ведущий (Lead),Сетевые технологии,Администрирование Linux,CI/CD methodologies,Администрирование сетей,Виртуализация,Ansible,Мониторинг,Высокая доступность,Информационная безопасность"
2020-10-20,Программист C# (Senior),"Бэкенд,Старший (Senior),C#,Оптимизация кода,Системное программирование,ООП"
2020-10-27,"Программист С#, .NET CORE","Разработка ПО,Старший (Senior),SQL,C#,Microsoft SQL server,Entity framework,ASP.NET MVC,.net core,Высоконагруженные системы,PostgreSQL,Rabbitmq,Базы данных"
2020-10-20,Web-программист/Backend Developer,"Бэкенд,Средний (Middle),Git,SQL,MySQL,PostgreSQL,PHP,Yii framework"
2020-10-21,DevOps (Kubernetes),"Администрирование,Средний (Middle),Администрирование Linux,Openstack,Kubernetes,Ansible,Devops,Системное администрирование"
2020-09-28,DevOps Инженер,"Администрирование,Старший (Senior),Git,Высоконагруженные системы,Kubernetes,Docker"
2020-10-21,"Fullstack PHP Developer (Yii, Yii2) удалённо","Бэкенд,Старший (Senior),PHP,MySQL,Yii framework,Angular,Docker,Twitter Bootstrap,Gulp,Webpack,Git,Linux"
2020-10-21,"Backend-разработчик (PHP, Yii)","Бэкенд,Средний (Middle),Git,PHP,SQL,Yii framework,PostgreSQL,ООП"
2020-10-14,PHP программист,"Бэкенд,Средний (Middle),PHP,MySQL,SQL,PostgreSQL,Symfony,Rabbitmq,Высоконагруженные системы,Saas,Api интерфейсы,Git"
2020-10-14,Программист Битрикс24 / Bitrix24 (удаленно),"Разработка ПО,Средний (Middle),MySQL,Git,ООП,PHP,Битрикс24,1с-битрикс,JavaScript,Restful api,Git"
2020-10-14,PHP - программист (настройка и доработка компонентов MODX),"Бэкенд,Средний (Middle),PHP,Git,JavaScript,MySQL,ООП,Базы данных,Ajax,SQL,XML,Linux,Api интерфейсы"
2020-10-23,Database Administrator (DBA),"Бэкенд,Старший (Senior),T-SQL,PostgreSQL,Базы данных,Ado.net"
2020-10-22,Программист PHP (1С-Битрикс),"Бэкенд,Средний (Middle),1с-битрикс,PHP,Git,JavaScript"
2020-10-15,Эксперт по информационной безопасности,"Информационная безопасность,Старший (Senior),Информационная безопасность,Active directory,Windows azure,Amazon AWS,Salesforce,Управление рисками,Английский язык"
2020-10-15,Стажёр-разработчик,"Разработка ПО,Стажёр (Intern),Разработка программного обеспечения"
2020-10-13,PHP-разработчик,"Бэкенд,Средний (Middle),PHP,Symfony,MySQL,CI/CD methodologies,Rabbitmq,Redis"
2020-10-22,Senior Backend-разработчик (Ruby on Rails),"Бэкенд,Старший (Senior),Ruby on Rails"
2020-10-22,CTO/Руководитель разработки (опыт работы в стартапах приветствуется!),"Разработка ПО,Ведущий (Lead),Разработка продукта,Управление разработкой,Управление проектами,Построение команды,Управление людьми"
2020-10-16,PHP программист,"Бэкенд,Средний (Middle),PHP,1с-битрикс,Git,JavaScript"
2020-10-16,Удаленный back-end PHP/WordPress разработчик,"Бэкенд,Средний (Middle),PHP,Wordpress,MySQL,JavaScript,CSS,HTML,Веб-разработка"
