date,title,skills
2020-07-31,Senior IOS разработчик,"Приложения,Старший (Senior),iOS Human Interface Guidelines,Swift,Разработка под iOS,Разработка мобильных приложений"
2020-07-14, Mobile QA engineer ,"Тестирование,Средний (Middle),Тестирование мобильных приложений"
2020-07-14,Frontend разработчик,"Фронтенд,Средний (Middle),JavaScript,ReactJS,Flow.js"
2020-05-19,Инженер поддержки и развития инфраструктуры,"Администрирование,Средний (Middle),Linux,Ansible,Devops,Jenkins"
2020-02-11,Системный аналитик,"Аналитика,Средний (Middle),Системная аналитика,Управление требованиями к ПО,Uml,BPMN"
2019-10-16,Senior Android разработчик,"Приложения,Старший (Senior),Kotlin,Разработка под Android,Разработка мобильных приложений,Java"
2020-02-08,Писатель к Злым марсианам,"Контент,Копирайтинг,Журналистика,Английский язык,Литературное редактирование"
2019-12-20,Марсианский дизайнер,"Дизайн,Проектирование интерфейсов,Веб-дизайн,Дизайн мобильных приложений,UI/UX дизайн,Разработка интерфейсов"
2019-01-23,"Фронтенд-разработчик к марсианам (React, PostCSS)","Фронтенд,ReactJS,Node.js,JavaScript,HTML,CSS"
2019-01-08,Бэкенд-разработчик к Марсианам (Ruby),"Бэкенд,Ruby,Ruby on Rails,Git,PostgreSQL,Golang,Erlang,Elixir,Rust,Kubernetes"
2014-11-05,iOS разработчик,"Бэкенд,Objective-С,Ruby on Rails,Ruby"
2019-10-16,Менеджер продукта,"Приложения,Старший (Senior),Управление продуктами,Дизайн продукта,Продвижение проектов,Мониторинг и анализ рынка,Создание концепций,Стратегическое планирование"
2019-09-19,IOS разработчик,"Разработка ПО,Средний (Middle),Mvvm,iOS Human Interface Guidelines,Разработка под iOS"
2019-09-04,Senior IOS Developer,"Приложения,Старший (Senior),Swift,Разработка под iOS"
2019-08-15,Инженер по автоматизации тестирования / QA automation engineer,"Тестирование,Средний (Middle),Автоматизация тестирования,Тестирование мобильных приложений,Python,Java,Git"
2019-08-12,Senior UX/UI designer,"Дизайн,Старший (Senior),UI/UX дизайн,UIkit,Adobe After Effects,iOS Human Interface Guidelines"
2019-08-09,Scala Teamlead (Server Lead),"Бэкенд,Ведущий (Lead),Scala,Akka,PostgreSQL,Devops"
2019-07-30,DevOps инженер,"Другое,Devops,Ansible,Docker,CI/CD methodologies,Администрирование баз данных,Nginx,Python"
2019-07-17,IOS разработчик,"Разработка ПО,Средний (Middle),Mvvm,Webrtc"
2019-07-08,Agile coach,"Другое,Старший (Senior),Agile,Scrum,Kanban,Разработка продукта,Разработка мобильных приложений"
2019-07-04,Product Owner,"Менеджмент,Старший (Senior),Agile,Управление проектами,Разработка ТЗ,Построение команды,Проектное планирование,Управление продуктами,Scrum"
2019-06-24,Android developer,"Приложения,Разработка под Android,Java,Kotlin"
2019-06-24,Frontend-разработчик,"Фронтенд,Средний (Middle),JavaScript,Node.js,Redux,ReactJS,Webrtc"
2019-06-24,Senior Android Developer (UCC),"Разработка ПО,Старший (Senior),Java,Kotlin,Material Design"
2019-06-04,QA Lead,"Тестирование,Ведущий (Lead),Тестирование ПО,Python,Автоматизация тестирования,Контроль качества,Тестирование мобильных приложений"
2019-05-15,Бизнес-аналитик,"Аналитика,Средний (Middle),Бизнес аналитика,Системная аналитика,Анализ требований,Описание бизнес-процессов"
2020-01-12,Консультант SAP FI,"Разработка ПО,SAP"
2019-12-05,Консультант SAP MM,"Поддержка,Средний (Middle),SAP SD/MM,Abap"
2019-11-12,Программист ABAP,"Разработка ПО,Средний (Middle),Abap,SAP,Разработка программного обеспечения"
2020-09-04,Архитектор ,"Разработка ПО,Старший (Senior),Linux,Базы данных,PHP,Docker,Высоконагруженные системы"
2020-08-17,Middle iOS Developer,"Приложения,Средний (Middle),Git"
2020-08-14,Senior Product Designer,"Дизайн,Старший (Senior),UI/UX дизайн,Дизайн продукта,Веб-дизайн,Дизайн мобильных приложений,Разработка интерфейсов,Figma Design,Арт-директинг,Исследование пользователя"
